t_s,C2,C4
2.106400e-04,-4.046661e-01,-4.859565e-01
2.106440e-04,1.712757e+00,1.668113e+00
2.106480e-04,-1.005097e+00,-9.869198e-01
2.106520e-04,-7.640057e-01,-8.403463e-01
2.106560e-04,1.751803e+00,1.693794e+00
2.106600e-04,-6.344973e-01,-6.151106e-01
2.106640e-04,-1.125640e+00,-1.193791e+00
2.106680e-04,1.680096e+00,1.610714e+00
2.106720e-04,-1.886894e-01,-1.681606e-01
2.106760e-04,-1.428046e+00,-1.473058e+00
2.106800e-04,1.484585e+00,1.408427e+00
2.106840e-04,2.447090e-01,2.582515e-01
2.106880e-04,-1.586979e+00,-1.619588e+00
2.106920e-04,1.233406e+00,1.147123e+00
2.106960e-04,6.075451e-01,6.130650e-01
2.107000e-04,-1.714395e+00,-1.737513e+00
2.107040e-04,8.796552e-01,7.847204e-01
2.107080e-04,1.040275e+00,1.033157e+00
2.107120e-04,-1.649937e+00,-1.661111e+00
2.107160e-04,4.455202e-01,3.523336e-01
2.107200e-04,1.357612e+00,1.343522e+00
2.107240e-04,-1.528045e+00,-1.519850e+00
2.107280e-04,-1.943769e-02,-1.064645e-01
2.107320e-04,1.630831e+00,1.596759e+00
2.107360e-04,-1.245443e+00,-1.237932e+00
2.107400e-04,-4.343614e-01,-5.198546e-01
2.107440e-04,1.715093e+00,1.670366e+00
2.107480e-04,-9.874733e-01,-9.686127e-01
2.107520e-04,-7.943610e-01,-8.641762e-01
2.107560e-04,1.759695e+00,1.706771e+00
2.107600e-04,-6.227798e-01,-6.056208e-01
2.107640e-04,-1.123685e+00,-1.191064e+00
2.107680e-04,1.668452e+00,1.600645e+00
2.107720e-04,-2.348787e-01,-2.131098e-01
2.107760e-04,-1.405555e+00,-1.454988e+00
2.107800e-04,1.511745e+00,1.432424e+00
2.107840e-04,2.310001e-01,2.473651e-01
2.107880e-04,-1.600065e+00,-1.634382e+00
2.107920e-04,1.214167e+00,1.127049e+00
2.107960e-04,6.523287e-01,6.595984e-01
2.108000e-04,-1.708568e+00,-1.731383e+00
2.108040e-04,8.343821e-01,7.424521e-01
2.108080e-04,1.072805e+00,1.072675e+00
2.108120e-04,-1.645710e+00,-1.652663e+00
2.108160e-04,4.261617e-01,3.318212e-01
2.108200e-04,1.376493e+00,1.361647e+00
2.108240e-04,-1.512114e+00,-1.506483e+00
2.108280e-04,5.811707e-03,-8.282701e-02
2.108320e-04,1.583788e+00,1.554753e+00
2.108360e-04,-1.293433e+00,-1.284534e+00
2.108400e-04,-3.968601e-01,-4.839616e-01
2.108440e-04,1.735202e+00,1.691172e+00
2.108480e-04,-9.783397e-01,-9.624680e-01
2.108520e-04,-7.982828e-01,-8.728163e-01
2.108560e-04,1.727256e+00,1.672878e+00
2.108600e-04,-6.464882e-01,-6.299952e-01
2.108640e-04,-1.125492e+00,-1.192878e+00
2.108680e-04,1.694675e+00,1.626574e+00
2.108720e-04,-1.954182e-01,-1.746629e-01
2.108760e-04,-1.419007e+00,-1.469512e+00
2.108800e-04,1.468550e+00,1.387530e+00
2.108840e-04,2.350518e-01,2.519836e-01
2.108880e-04,-1.606990e+00,-1.641288e+00
2.108920e-04,1.196756e+00,1.107669e+00
2.108960e-04,7.055240e-01,7.104066e-01
2.109000e-04,-1.690839e+00,-1.714117e+00
2.109040e-04,7.969668e-01,7.046103e-01
2.109080e-04,1.106821e+00,1.103919e+00
2.109120e-04,-1.649695e+00,-1.654357e+00
2.109160e-04,3.563416e-01,2.633961e-01
2.109200e-04,1.414305e+00,1.396702e+00
2.109240e-04,-1.484971e+00,-1.476377e+00
2.109280e-04,-5.994071e-02,-1.495715e-01
2.109320e-04,1.639388e+00,1.604826e+00
2.109360e-04,-1.234497e+00,-1.219776e+00
2.109400e-04,-4.887366e-01,-5.707244e-01
2.109440e-04,1.742796e+00,1.697811e+00
2.109480e-04,-9.074805e-01,-8.846077e-01
2.109520e-04,-8.488406e-01,-9.221962e-01
2.109560e-04,1.737134e+00,1.678232e+00
2.109600e-04,-5.815032e-01,-5.584182e-01
2.109640e-04,-1.172286e+00,-1.234351e+00
2.109680e-04,1.663815e+00,1.595585e+00
2.109720e-04,-1.777221e-01,-1.552582e-01
2.109760e-04,-1.404393e+00,-1.453560e+00
2.109800e-04,1.492704e+00,1.412236e+00
2.109840e-04,2.158583e-01,2.310730e-01
2.109880e-04,-1.614916e+00,-1.647584e+00
2.109920e-04,1.206359e+00,1.119533e+00
2.109960e-04,7.018437e-01,7.062558e-01
2.110000e-04,-1.679866e+00,-1.695061e+00
2.110040e-04,7.859294e-01,6.950814e-01
2.110080e-04,1.138468e+00,1.127763e+00
2.110120e-04,-1.636970e+00,-1.637707e+00
2.110160e-04,2.672290e-01,1.765592e-01
2.110200e-04,1.470375e+00,1.446234e+00
2.110240e-04,-1.426253e+00,-1.417181e+00
2.110280e-04,-1.848612e-01,-2.716737e-01
2.110320e-04,1.670651e+00,1.635726e+00
2.110360e-04,-1.166524e+00,-1.149209e+00
2.110400e-04,-5.699815e-01,-6.539291e-01
2.110440e-04,1.747907e+00,1.691968e+00
2.110480e-04,-8.848541e-01,-8.685177e-01
2.110520e-04,-8.585789e-01,-9.315392e-01
2.110560e-04,1.751763e+00,1.692992e+00
2.110600e-04,-5.930692e-01,-5.698611e-01
2.110640e-04,-1.131149e+00,-1.195726e+00
2.110680e-04,1.674613e+00,1.602663e+00
2.110720e-04,-2.471621e-01,-2.243099e-01
2.110760e-04,-1.415754e+00,-1.462673e+00
2.110800e-04,1.497326e+00,1.415902e+00
2.110840e-04,2.269901e-01,2.391959e-01
2.110880e-04,-1.607662e+00,-1.641445e+00
2.110920e-04,1.198030e+00,1.111173e+00
2.110960e-04,7.332914e-01,7.411615e-01
2.111000e-04,-1.691597e+00,-1.709947e+00
2.111040e-04,7.780232e-01,6.827647e-01
2.111080e-04,1.127548e+00,1.120599e+00
2.111120e-04,-1.635564e+00,-1.642541e+00
2.111160e-04,3.836661e-01,2.937946e-01
2.111200e-04,1.364890e+00,1.351990e+00
2.111240e-04,-1.526354e+00,-1.522506e+00
2.111280e-04,2.845808e-02,-5.948725e-02
2.111320e-04,1.591115e+00,1.565454e+00
2.111360e-04,-1.300637e+00,-1.286487e+00
2.111400e-04,-3.865029e-01,-4.672828e-01
2.111440e-04,1.695751e+00,1.655169e+00
2.111480e-04,-1.003240e+00,-9.838357e-01
2.111520e-04,-8.109018e-01,-8.832259e-01
2.111560e-04,1.751479e+00,1.693676e+00
2.111600e-04,-5.665571e-01,-5.472396e-01
2.111640e-04,-1.198586e+00,-1.261492e+00
2.111680e-04,1.644045e+00,1.571943e+00
2.111720e-04,-1.451875e-01,-1.238925e-01
2.111760e-04,-1.456377e+00,-1.501886e+00
2.111800e-04,1.474103e+00,1.393207e+00
2.111840e-04,2.510191e-01,2.662172e-01
2.111880e-04,-1.589598e+00,-1.625365e+00
2.111920e-04,1.243970e+00,1.156011e+00
2.111960e-04,6.425332e-01,6.532792e-01
2.112000e-04,-1.691466e+00,-1.714828e+00
2.112040e-04,8.488414e-01,7.568699e-01
2.112080e-04,1.040354e+00,1.039477e+00
2.112120e-04,-1.653608e+00,-1.663041e+00
2.112160e-04,4.017309e-01,3.124238e-01
2.112200e-04,1.414573e+00,1.398748e+00
2.112240e-04,-1.483643e+00,-1.479794e+00
2.112280e-04,-1.002164e-01,-1.844828e-01
2.112320e-04,1.635966e+00,1.605613e+00
2.112360e-04,-1.203865e+00,-1.192313e+00
2.112400e-04,-5.392609e-01,-6.232101e-01
2.112440e-04,1.745667e+00,1.694762e+00
2.112480e-04,-8.552655e-01,-8.369651e-01
2.112520e-04,-9.234394e-01,-9.929898e-01
2.112560e-04,1.727188e+00,1.664388e+00
2.112600e-04,-4.993271e-01,-4.782416e-01
2.112640e-04,-1.234688e+00,-1.293299e+00
2.112680e-04,1.628661e+00,1.553387e+00
2.112720e-04,-1.275554e-01,-1.121214e-01
2.112760e-04,-1.457266e+00,-1.506387e+00
2.112800e-04,1.453638e+00,1.376273e+00
2.112840e-04,2.694890e-01,2.852401e-01
2.112880e-04,-1.606837e+00,-1.641727e+00
2.112920e-04,1.188273e+00,1.099588e+00
2.112960e-04,7.257527e-01,7.289921e-01
2.113000e-04,-1.706254e+00,-1.723025e+00
2.113040e-04,7.628948e-01,6.690120e-01
2.113080e-04,1.151456e+00,1.143338e+00
2.113120e-04,-1.620104e+00,-1.620750e+00
2.113160e-04,3.682160e-01,2.765366e-01
2.113200e-04,1.396120e+00,1.377354e+00
2.113240e-04,-1.528480e+00,-1.525382e+00
2.113280e-04,-1.490109e-02,-1.062743e-01
2.113320e-04,1.582776e+00,1.557480e+00
2.113360e-04,-1.296943e+00,-1.279634e+00
2.113400e-04,-3.518321e-01,-4.329706e-01
2.113440e-04,1.708057e+00,1.666523e+00
2.113480e-04,-1.029381e+00,-1.010910e+00
2.113520e-04,-7.734760e-01,-8.491499e-01
2.113560e-04,1.760185e+00,1.699353e+00
2.113600e-04,-6.221482e-01,-6.008012e-01
2.113640e-04,-1.128273e+00,-1.189783e+00
2.113680e-04,1.675861e+00,1.607808e+00
2.113720e-04,-2.331726e-01,-2.094851e-01
2.113760e-04,-1.402526e+00,-1.454965e+00
2.113800e-04,1.518643e+00,1.438913e+00
2.113840e-04,1.897014e-01,2.078664e-01
2.113880e-04,-1.581460e+00,-1.617291e+00
2.113920e-04,1.261043e+00,1.175104e+00
2.113960e-04,5.859612e-01,5.935168e-01
2.114000e-04,-1.686159e+00,-1.707827e+00
2.114040e-04,9.328497e-01,8.425687e-01
2.114080e-04,9.666526e-01,9.651898e-01
2.114120e-04,-1.691955e+00,-1.700821e+00
2.114160e-04,5.352578e-01,4.443575e-01
2.114200e-04,1.285425e+00,1.274516e+00
2.114240e-04,-1.577649e+00,-1.574585e+00
2.114280e-04,1.238786e-01,3.604101e-02
2.114320e-04,1.551232e+00,1.527066e+00
2.114360e-04,-1.348841e+00,-1.337049e+00
2.114400e-04,-3.256075e-01,-4.100775e-01
2.114440e-04,1.714933e+00,1.672870e+00
2.114480e-04,-1.012947e+00,-9.975318e-01
2.114520e-04,-7.722062e-01,-8.505455e-01
2.114560e-04,1.748428e+00,1.689837e+00
2.114600e-04,-6.074422e-01,-5.894733e-01
2.114640e-04,-1.142957e+00,-1.206582e+00
2.114680e-04,1.683188e+00,1.611080e+00
2.114720e-04,-1.582136e-01,-1.432529e-01
2.114760e-04,-1.421290e+00,-1.470153e+00
2.114800e-04,1.480936e+00,1.400681e+00
2.114840e-04,2.412308e-01,2.544173e-01
2.114880e-04,-1.620830e+00,-1.657501e+00
2.114920e-04,1.205634e+00,1.119105e+00
2.114960e-04,6.492927e-01,6.575644e-01
2.115000e-04,-1.696881e+00,-1.721337e+00
2.115040e-04,8.531596e-01,7.627392e-01
2.115080e-04,1.002045e+00,9.966273e-01
2.115120e-04,-1.667902e+00,-1.683720e+00
2.115160e-04,4.721662e-01,3.828337e-01
2.115200e-04,1.367946e+00,1.355018e+00
2.115240e-04,-1.511264e+00,-1.512490e+00
2.115280e-04,-2.204740e-03,-9.036746e-02
2.115320e-04,1.609827e+00,1.581346e+00
2.115360e-04,-1.243946e+00,-1.236796e+00
2.115400e-04,-4.533572e-01,-5.407549e-01
2.115440e-04,1.748210e+00,1.701267e+00
2.115480e-04,-9.092979e-01,-8.885972e-01
2.115520e-04,-9.119793e-01,-9.841989e-01
2.115560e-04,1.737183e+00,1.675121e+00
2.115600e-04,-4.872092e-01,-4.660918e-01
2.115640e-04,-1.212734e+00,-1.275344e+00
2.115680e-04,1.630332e+00,1.557946e+00
2.115720e-04,-1.048366e-01,-8.673677e-02
2.115760e-04,-1.466106e+00,-1.515566e+00
2.115800e-04,1.443611e+00,1.363714e+00
2.115840e-04,3.214433e-01,3.349536e-01
2.115880e-04,-1.640277e+00,-1.671705e+00
2.115920e-04,1.143920e+00,1.059123e+00
2.115960e-04,7.014614e-01,7.069570e-01
2.116000e-04,-1.672152e+00,-1.691684e+00
2.116040e-04,8.784658e-01,7.871036e-01
2.116080e-04,1.025098e+00,1.018488e+00
2.116120e-04,-1.688027e+00,-1.702354e+00
2.116160e-04,5.200481e-01,4.245345e-01
2.116200e-04,1.279314e+00,1.265590e+00
2.116240e-04,-1.562026e+00,-1.563129e+00
2.116280e-04,2.082429e-01,1.204192e-01
2.116320e-04,1.479119e+00,1.459629e+00
2.116360e-04,-1.439793e+00,-1.429595e+00
2.116400e-04,-2.242828e-01,-3.105341e-01
2.116440e-04,1.689243e+00,1.653277e+00
2.116480e-04,-1.098315e+00,-1.079215e+00
2.116520e-04,-6.516780e-01,-7.343843e-01
2.116560e-04,1.747855e+00,1.694046e+00
2.116600e-04,-7.322330e-01,-7.084993e-01
2.116640e-04,-1.080261e+00,-1.149126e+00
2.116680e-04,1.696385e+00,1.628065e+00
2.116720e-04,-2.457457e-01,-2.275771e-01
2.116760e-04,-1.416661e+00,-1.465900e+00
2.116800e-04,1.489719e+00,1.411924e+00
2.116840e-04,2.492276e-01,2.601063e-01
2.116880e-04,-1.620456e+00,-1.652423e+00
2.116920e-04,1.188204e+00,1.100975e+00
2.116960e-04,7.137759e-01,7.182711e-01
2.117000e-04,-1.697424e+00,-1.713411e+00
2.117040e-04,7.932266e-01,7.022165e-01
2.117080e-04,1.115113e+00,1.106617e+00
2.117120e-04,-1.637190e+00,-1.646798e+00
2.117160e-04,3.606466e-01,2.691245e-01
2.117200e-04,1.404683e+00,1.383109e+00
2.117240e-04,-1.492571e+00,-1.491110e+00
2.117280e-04,-6.121066e-02,-1.448904e-01
2.117320e-04,1.610258e+00,1.582126e+00
2.117360e-04,-1.253790e+00,-1.241227e+00
2.117400e-04,-4.523997e-01,-5.371886e-01
2.117440e-04,1.724298e+00,1.678256e+00
2.117480e-04,-9.511425e-01,-9.339144e-01
2.117520e-04,-8.318753e-01,-9.085737e-01
2.117560e-04,1.749450e+00,1.690016e+00
2.117600e-04,-5.690225e-01,-5.492896e-01
2.117640e-04,-1.180628e+00,-1.244337e+00
2.117680e-04,1.661270e+00,1.589143e+00
2.117720e-04,-1.339209e-01,-1.121790e-01
2.117760e-04,-1.436881e+00,-1.484575e+00
2.117800e-04,1.470838e+00,1.387193e+00
2.117840e-04,2.734957e-01,2.906822e-01
2.117880e-04,-1.605994e+00,-1.640594e+00
2.117920e-04,1.213174e+00,1.123342e+00
2.117960e-04,6.555390e-01,6.649727e-01
2.118000e-04,-1.690565e+00,-1.715776e+00
2.118040e-04,8.764096e-01,7.795011e-01
2.118080e-04,1.003699e+00,1.001469e+00
2.118120e-04,-1.667236e+00,-1.679553e+00
2.118160e-04,5.001782e-01,4.022464e-01
2.118200e-04,1.344000e+00,1.329639e+00
2.118240e-04,-1.544972e+00,-1.542544e+00
2.118280e-04,2.900138e-02,-6.269434e-02
2.118320e-04,1.586661e+00,1.556212e+00
2.118360e-04,-1.276581e+00,-1.265636e+00
2.118400e-04,-3.920034e-01,-4.740856e-01
2.118440e-04,1.729473e+00,1.682129e+00
2.118480e-04,-9.659723e-01,-9.483928e-01
2.118520e-04,-8.639230e-01,-9.337287e-01
2.118560e-04,1.744993e+00,1.683743e+00
2.118600e-04,-5.184045e-01,-4.988618e-01
2.118640e-04,-1.199536e+00,-1.260680e+00
2.118680e-04,1.630759e+00,1.559587e+00
2.118720e-04,-1.266677e-01,-1.065188e-01
2.118760e-04,-1.459897e+00,-1.508842e+00
2.118800e-04,1.463438e+00,1.382490e+00
2.118840e-04,2.897685e-01,3.028786e-01
2.118880e-04,-1.611259e+00,-1.646238e+00
2.118920e-04,1.207342e+00,1.123814e+00
2.118960e-04,6.354112e-01,6.459156e-01
2.119000e-04,-1.686239e+00,-1.711333e+00
2.119040e-04,9.086544e-01,8.159470e-01
2.119080e-04,1.019397e+00,1.020050e+00
2.119120e-04,-1.671327e+00,-1.681675e+00
2.119160e-04,4.563061e-01,3.642266e-01
2.119200e-04,1.360600e+00,1.348026e+00
2.119240e-04,-1.521347e+00,-1.515937e+00
2.119280e-04,-9.216211e-03,-9.864022e-02
2.119320e-04,1.592708e+00,1.559776e+00
2.119360e-04,-1.300763e+00,-1.287801e+00
2.119400e-04,-3.736969e-01,-4.557573e-01
2.119440e-04,1.707161e+00,1.664065e+00
2.119480e-04,-1.073734e+00,-1.056892e+00
2.119520e-04,-6.657524e-01,-7.428036e-01
2.119560e-04,1.748533e+00,1.700327e+00
2.119600e-04,-7.882306e-01,-7.672463e-01
2.119640e-04,-9.743840e-01,-1.050996e+00
2.119680e-04,1.738616e+00,1.671552e+00
2.119720e-04,-3.461462e-01,-3.247617e-01
2.119760e-04,-1.340751e+00,-1.396894e+00
2.119800e-04,1.535508e+00,1.461734e+00
2.119840e-04,1.644557e-01,1.839206e-01
2.119880e-04,-1.589943e+00,-1.627544e+00
2.119920e-04,1.229302e+00,1.142139e+00
2.119960e-04,6.163312e-01,6.259630e-01
2.120000e-04,-1.714326e+00,-1.733411e+00
2.120040e-04,8.689718e-01,7.778627e-01
2.120080e-04,1.013097e+00,1.012806e+00
2.120120e-04,-1.660030e+00,-1.668281e+00
2.120160e-04,5.019126e-01,4.089527e-01
2.120200e-04,1.336698e+00,1.320839e+00
2.120240e-04,-1.540854e+00,-1.540418e+00
2.120280e-04,3.280883e-02,-5.748590e-02
2.120320e-04,1.616764e+00,1.586465e+00
2.120360e-04,-1.259378e+00,-1.246097e+00
2.120400e-04,-4.393515e-01,-5.226639e-01
2.120440e-04,1.732989e+00,1.687460e+00
2.120480e-04,-9.488258e-01,-9.290332e-01
2.120520e-04,-8.440296e-01,-9.145155e-01
2.120560e-04,1.726824e+00,1.674460e+00
2.120600e-04,-6.085960e-01,-5.829424e-01
2.120640e-04,-1.175935e+00,-1.238392e+00
2.120680e-04,1.665605e+00,1.593201e+00
2.120720e-04,-1.655996e-01,-1.490239e-01
2.120760e-04,-1.405353e+00,-1.459900e+00
2.120800e-04,1.487192e+00,1.405258e+00
2.120840e-04,2.106728e-01,2.230801e-01
2.120880e-04,-1.607017e+00,-1.646091e+00
2.120920e-04,1.246152e+00,1.159758e+00
2.120960e-04,6.561866e-01,6.627209e-01
2.121000e-04,-1.671406e+00,-1.694310e+00
2.121040e-04,8.793175e-01,7.891366e-01
2.121080e-04,9.878057e-01,9.863089e-01
2.121120e-04,-1.683775e+00,-1.690771e+00
2.121160e-04,4.752757e-01,3.818734e-01
2.121200e-04,1.385049e+00,1.367726e+00
2.121240e-04,-1.506396e+00,-1.503013e+00
2.121280e-04,2.720323e-03,-8.720095e-02
2.121320e-04,1.588412e+00,1.559337e+00
2.121360e-04,-1.292154e+00,-1.279105e+00
2.121400e-04,-4.273922e-01,-5.126989e-01
2.121440e-04,1.731195e+00,1.684559e+00
2.121480e-04,-9.620827e-01,-9.436786e-01
2.121520e-04,-8.242742e-01,-9.003564e-01
2.121560e-04,1.733287e+00,1.670365e+00
2.121600e-04,-5.883956e-01,-5.655245e-01
2.121640e-04,-1.182784e+00,-1.242366e+00
2.121680e-04,1.650530e+00,1.577469e+00
2.121720e-04,-1.227418e-01,-1.031660e-01
2.121760e-04,-1.462916e+00,-1.507915e+00
2.121800e-04,1.440799e+00,1.359259e+00
2.121840e-04,3.559921e-01,3.678039e-01
2.121880e-04,-1.628861e+00,-1.658053e+00
2.121920e-04,1.132401e+00,1.042548e+00
2.121960e-04,7.743682e-01,7.755274e-01
2.122000e-04,-1.696779e+00,-1.710474e+00
2.122040e-04,7.693353e-01,6.787179e-01
2.122080e-04,1.109339e+00,1.100283e+00
2.122120e-04,-1.652386e+00,-1.661239e+00
2.122160e-04,4.231075e-01,3.310188e-01
2.122200e-04,1.330561e+00,1.316587e+00
2.122240e-04,-1.563269e+00,-1.560470e+00
2.122280e-04,9.956768e-02,7.030858e-03
2.122320e-04,1.540603e+00,1.511745e+00
2.122360e-04,-1.370890e+00,-1.359705e+00
2.122400e-04,-2.847027e-01,-3.673345e-01
2.122440e-04,1.695496e+00,1.658431e+00
2.122480e-04,-1.061765e+00,-1.046505e+00
2.122520e-04,-7.310238e-01,-8.099984e-01
2.122560e-04,1.770449e+00,1.714446e+00
2.122600e-04,-6.167033e-01,-5.951973e-01
2.122640e-04,-1.145406e+00,-1.206143e+00
2.122680e-04,1.653160e+00,1.581951e+00
2.122720e-04,-1.903462e-01,-1.695619e-01
2.122760e-04,-1.417699e+00,-1.464113e+00
2.122800e-04,1.497280e+00,1.419082e+00
2.122840e-04,2.639879e-01,2.844579e-01
2.122880e-04,-1.628820e+00,-1.665575e+00
2.122920e-04,1.174622e+00,1.088188e+00
2.122960e-04,6.644884e-01,6.746337e-01
2.123000e-04,-1.691037e+00,-1.714761e+00
2.123040e-04,8.549113e-01,7.666924e-01
2.123080e-04,1.043598e+00,1.038223e+00
2.123120e-04,-1.672313e+00,-1.683768e+00
2.123160e-04,4.683418e-01,3.761394e-01
2.123200e-04,1.344545e+00,1.326782e+00
2.123240e-04,-1.537285e+00,-1.536236e+00
2.123280e-04,1.005111e-01,8.934761e-03
2.123320e-04,1.538328e+00,1.515487e+00
2.123360e-04,-1.371912e+00,-1.356350e+00
2.123400e-04,-3.212379e-01,-4.060311e-01
2.123440e-04,1.710011e+00,1.668460e+00
2.123480e-04,-1.028179e+00,-1.013309e+00
2.123520e-04,-7.896812e-01,-8.674380e-01
2.123560e-04,1.741381e+00,1.683355e+00
2.123600e-04,-5.709455e-01,-5.501787e-01
2.123640e-04,-1.190377e+00,-1.251447e+00
2.123680e-04,1.644367e+00,1.572870e+00
2.123720e-04,-8.328120e-02,-6.151707e-02
2.123760e-04,-1.480969e+00,-1.523756e+00
2.123800e-04,1.424394e+00,1.341723e+00
2.123840e-04,3.618761e-01,3.792374e-01
2.123880e-04,-1.641948e+00,-1.669730e+00
2.123920e-04,1.126372e+00,1.037294e+00
2.123960e-04,7.488465e-01,7.584576e-01
2.124000e-04,-1.696407e+00,-1.715914e+00
2.124040e-04,7.779246e-01,6.845561e-01
2.124080e-04,1.117897e+00,1.112257e+00
2.124120e-04,-1.648111e+00,-1.659653e+00
2.124160e-04,3.733358e-01,2.810548e-01
2.124200e-04,1.394238e+00,1.377448e+00
2.124240e-04,-1.504522e+00,-1.496784e+00
2.124280e-04,1.896681e-02,-6.794224e-02
2.124320e-04,1.582346e+00,1.550067e+00
2.124360e-04,-1.329981e+00,-1.319500e+00
2.124400e-04,-3.512428e-01,-4.357497e-01
2.124440e-04,1.712625e+00,1.672848e+00
2.124480e-04,-1.029557e+00,-1.015067e+00
2.124520e-04,-7.010250e-01,-7.794065e-01
2.124560e-04,1.752210e+00,1.698023e+00
2.124600e-04,-6.943581e-01,-6.750204e-01
2.124640e-04,-1.101374e+00,-1.164077e+00
2.124680e-04,1.690770e+00,1.621924e+00
2.124720e-04,-2.226514e-01,-2.047924e-01
2.124760e-04,-1.398973e+00,-1.451343e+00
2.124800e-04,1.490880e+00,1.410363e+00
2.124840e-04,2.482117e-01,2.653351e-01
2.124880e-04,-1.640581e+00,-1.675911e+00
2.124920e-04,1.153702e+00,1.064752e+00
2.124960e-04,7.494218e-01,7.559851e-01
2.125000e-04,-1.688614e+00,-1.707310e+00
2.125040e-04,7.634796e-01,6.678721e-01
2.125080e-04,1.120313e+00,1.112331e+00
2.125120e-04,-1.644098e+00,-1.650886e+00
2.125160e-04,3.772716e-01,2.789552e-01
2.125200e-04,1.383074e+00,1.362551e+00
2.125240e-04,-1.514436e+00,-1.510497e+00
2.125280e-04,1.246866e-02,-7.847537e-02
2.125320e-04,1.588405e+00,1.556624e+00
2.125360e-04,-1.314555e+00,-1.303495e+00
2.125400e-04,-4.015655e-01,-4.853127e-01
2.125440e-04,1.706434e+00,1.663687e+00
2.125480e-04,-1.000125e+00,-9.829078e-01
2.125520e-04,-7.705227e-01,-8.510780e-01
2.125560e-04,1.757019e+00,1.697857e+00
2.125600e-04,-6.235896e-01,-6.043223e-01
2.125640e-04,-1.142791e+00,-1.208893e+00
2.125680e-04,1.675613e+00,1.604593e+00
2.125720e-04,-2.000730e-01,-1.820944e-01
2.125760e-04,-1.393549e+00,-1.441888e+00
2.125800e-04,1.511445e+00,1.431061e+00
2.125840e-04,2.021937e-01,2.135289e-01
2.125880e-04,-1.611215e+00,-1.651506e+00
2.125920e-04,1.216177e+00,1.129368e+00
2.125960e-04,6.648959e-01,6.744788e-01
2.126000e-04,-1.683387e+00,-1.707423e+00
2.126040e-04,8.214420e-01,7.283883e-01
2.126080e-04,1.088394e+00,1.084018e+00
2.126120e-04,-1.651448e+00,-1.657383e+00
2.126160e-04,3.616282e-01,2.680769e-01
2.126200e-04,1.433052e+00,1.410977e+00
2.126240e-04,-1.479032e+00,-1.472686e+00
2.126280e-04,-8.538108e-02,-1.728503e-01
2.126320e-04,1.623648e+00,1.591131e+00
2.126360e-04,-1.246208e+00,-1.232683e+00
2.126400e-04,-4.992592e-01,-5.842472e-01
2.126440e-04,1.737865e+00,1.689186e+00
2.126480e-04,-8.952504e-01,-8.771440e-01
2.126520e-04,-8.886054e-01,-9.617733e-01
2.126560e-04,1.732200e+00,1.673149e+00
2.126600e-04,-4.996649e-01,-4.805861e-01
2.126640e-04,-1.223191e+00,-1.287715e+00
2.126680e-04,1.637360e+00,1.567372e+00
2.126720e-04,-9.658302e-02,-7.706996e-02
2.126760e-04,-1.435810e+00,-1.486817e+00
2.126800e-04,1.465733e+00,1.386754e+00
2.126840e-04,2.302422e-01,2.452679e-01
2.126880e-04,-1.596327e+00,-1.634083e+00
2.126920e-04,1.242128e+00,1.156359e+00
2.126960e-04,6.295277e-01,6.385096e-01
2.127000e-04,-1.692266e+00,-1.714321e+00
2.127040e-04,8.546618e-01,7.656020e-01
2.127080e-04,1.037337e+00,1.034031e+00
2.127120e-04,-1.662098e+00,-1.672928e+00
2.127160e-04,3.870564e-01,2.947077e-01
2.127200e-04,1.417999e+00,1.402241e+00
2.127240e-04,-1.481034e+00,-1.474521e+00
2.127280e-04,-1.268728e-01,-2.148943e-01
2.127320e-04,1.630935e+00,1.598753e+00
2.127360e-04,-1.205300e+00,-1.191508e+00
2.127400e-04,-5.431589e-01,-6.246598e-01
2.127440e-04,1.751067e+00,1.705510e+00
2.127480e-04,-8.725549e-01,-8.525411e-01
2.127520e-04,-8.920120e-01,-9.623422e-01
2.127560e-04,1.741919e+00,1.682785e+00
2.127600e-04,-5.256403e-01,-5.090400e-01
2.127640e-04,-1.176826e+00,-1.243139e+00
2.127680e-04,1.665181e+00,1.593423e+00
2.127720e-04,-1.307241e-01,-1.146190e-01
2.127760e-04,-1.452298e+00,-1.504755e+00
2.127800e-04,1.462373e+00,1.380162e+00
2.127840e-04,3.020297e-01,3.131218e-01
2.127880e-04,-1.618266e+00,-1.649956e+00
2.127920e-04,1.181727e+00,1.095710e+00
2.127960e-04,6.969825e-01,6.996833e-01
2.128000e-04,-1.702350e+00,-1.725321e+00
2.128040e-04,8.247307e-01,7.338413e-01
2.128080e-04,1.058695e+00,1.057847e+00
2.128120e-04,-1.656449e+00,-1.662775e+00
2.128160e-04,4.310685e-01,3.385590e-01
2.128200e-04,1.357035e+00,1.338445e+00
2.128240e-04,-1.528026e+00,-1.525129e+00
2.128280e-04,-6.572158e-03,-9.773446e-02
2.128320e-04,1.613205e+00,1.579383e+00
2.128360e-04,-1.261136e+00,-1.249617e+00
2.128400e-04,-4.456521e-01,-5.317215e-01
2.128440e-04,1.734685e+00,1.687508e+00
2.128480e-04,-9.311508e-01,-9.100914e-01
2.128520e-04,-8.409918e-01,-9.087960e-01
2.128560e-04,1.749237e+00,1.690719e+00
2.128600e-04,-5.466651e-01,-5.288340e-01
2.128640e-04,-1.214261e+00,-1.274260e+00
2.128680e-04,1.635799e+00,1.562736e+00
2.128720e-04,-1.039681e-01,-8.729385e-02
